2017-06-14 12:14:18.5631|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Hosting.Internal.WebHost|Hosting starting 
Host: localhost:9999
CorrelationId: 53f84d04-787a-446c-bdd1-e00e35c48a3e
Content: 

#########Response#########
Status code: OK
HeadersCorrelationid: 53f84d04-787a-446c-bdd1-e00e35c48a3e
Date: Wed, 14 Jun 2017 09:42:27 GMT
Server: Kestrel
 
2017-06-14 12:42:27.9884|CorrelationId=53f84d04-787a-446c-bdd1-e00e35c48a3e| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 15.8745ms 200 application/json; charset=utf-8 
2017-06-14 12:42:27.9884|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLS" received FIN. 
2017-06-14 12:42:27.9884|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLS" completed keep alive response. 
2017-06-14 12:42:27.9884|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLS" disconnecting. 
2017-06-14 12:42:27.9884|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLS" sending FIN. 
2017-06-14 12:42:27.9884|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLS" sent FIN with status "0". 
2017-06-14 12:42:27.9884|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLS" stopped. 
2017-06-14 12:42:30.2616|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLT" started. 
2017-06-14 12:42:30.2616|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/teamapi/user/teams application/json 0 
2017-06-14 12:42:30.2639|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /teamapi/user/teams does not match a supported file type 
2017-06-14 12:42:30.2794|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLT" received FIN. 
2017-06-14 12:42:30.2839|CorrelationId=09915c2c-5673-4618-a61b-432571422529| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/TeamService/api/user/teams
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 09915c2c-5673-4618-a61b-432571422529
Content: 

#########Response#########
Status code: OK
HeadersDate: Wed, 14 Jun 2017 09:42:29 GMT
Server: Kestrel
 
2017-06-14 12:42:30.2839|CorrelationId=09915c2c-5673-4618-a61b-432571422529| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 24.2782ms 200 application/json; charset=utf-8 
2017-06-14 12:42:30.2888|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLT" completed keep alive response. 
2017-06-14 12:42:30.2888|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLT" disconnecting. 
2017-06-14 12:42:30.2917|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLT" sending FIN. 
2017-06-14 12:42:30.2917|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLT" sent FIN with status "0". 
2017-06-14 12:42:30.2917|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLT" stopped. 
2017-06-14 12:42:30.9074|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLU" started. 
2017-06-14 12:42:30.9082|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017%2000:00:00 application/json 0 
2017-06-14 12:42:30.9082|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:32.2771|CorrelationId=87e97535-2d26-48f2-be27-e7136e6afecc| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 87e97535-2d26-48f2-be27-e7136e6afecc
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: 87e97535-2d26-48f2-be27-e7136e6afecc
Date: Wed, 14 Jun 2017 09:42:31 GMT
Server: Kestrel
 
2017-06-14 12:42:32.2771|CorrelationId=87e97535-2d26-48f2-be27-e7136e6afecc| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1371.2549ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:32.2805|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLU" completed keep alive response. 
2017-06-14 12:42:32.2857|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLV" started. 
2017-06-14 12:42:32.2881|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017%2000:00:00 application/json 0 
2017-06-14 12:42:32.2881|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:32.3270|CorrelationId=5060a832-2257-4d1f-a7f7-afd395c88038| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 5060a832-2257-4d1f-a7f7-afd395c88038
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: 5060a832-2257-4d1f-a7f7-afd395c88038
Date: Wed, 14 Jun 2017 09:42:31 GMT
Server: Kestrel
 
2017-06-14 12:42:32.3297|CorrelationId=5060a832-2257-4d1f-a7f7-afd395c88038| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 41.617ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:32.3341|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRLV" completed keep alive response. 
2017-06-14 12:42:33.3413|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM0" started. 
2017-06-14 12:42:33.3413|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017%2000:00:00 application/json 0 
2017-06-14 12:42:33.3413|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:33.3683|CorrelationId=de03f4a3-c1e5-42db-81c6-02437b14bd1f| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: de03f4a3-c1e5-42db-81c6-02437b14bd1f
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: de03f4a3-c1e5-42db-81c6-02437b14bd1f
Date: Wed, 14 Jun 2017 09:42:32 GMT
Server: Kestrel
 
2017-06-14 12:42:33.3732|CorrelationId=de03f4a3-c1e5-42db-81c6-02437b14bd1f| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 31.084ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:33.3732|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM0" completed keep alive response. 
2017-06-14 12:42:33.4470|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM1" started. 
2017-06-14 12:42:33.4477|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017%2000:00:00 application/json 0 
2017-06-14 12:42:33.4477|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:33.6826|CorrelationId=9543ffd8-42b3-45ba-92a7-eceb71b95132| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 9543ffd8-42b3-45ba-92a7-eceb71b95132
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: 9543ffd8-42b3-45ba-92a7-eceb71b95132
Date: Wed, 14 Jun 2017 09:42:32 GMT
Server: Kestrel
 
2017-06-14 12:42:33.6841|CorrelationId=9543ffd8-42b3-45ba-92a7-eceb71b95132| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 236.4429ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:33.6841|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM1" completed keep alive response. 
2017-06-14 12:42:33.6901|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM2" started. 
2017-06-14 12:42:33.6901|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017%2000:00:00 application/json 0 
2017-06-14 12:42:33.6901|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:33.7062|CorrelationId=759beee8-4e0e-4780-802c-f326325dae6f| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 759beee8-4e0e-4780-802c-f326325dae6f
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: 759beee8-4e0e-4780-802c-f326325dae6f
Date: Wed, 14 Jun 2017 09:42:32 GMT
Server: Kestrel
 
2017-06-14 12:42:33.7157|CorrelationId=759beee8-4e0e-4780-802c-f326325dae6f| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 25.1007ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:33.7157|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM2" completed keep alive response. 
2017-06-14 12:42:34.7369|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM3" started. 
2017-06-14 12:42:34.7369|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017%2000:00:00 application/json 0 
2017-06-14 12:42:34.7369|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:34.7467|CorrelationId=cce8ea9f-6c26-4f30-b582-bbd9c0a4f292| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/31/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: cce8ea9f-6c26-4f30-b582-bbd9c0a4f292
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: cce8ea9f-6c26-4f30-b582-bbd9c0a4f292
Date: Wed, 14 Jun 2017 09:42:33 GMT
Server: Kestrel
 
2017-06-14 12:42:34.7485|CorrelationId=cce8ea9f-6c26-4f30-b582-bbd9c0a4f292| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 10.1834ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:34.7485|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM3" completed keep alive response. 
2017-06-14 12:42:35.6724|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM4" started. 
2017-06-14 12:42:35.6724|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/09/2017%2000:00:00 application/json 0 
2017-06-14 12:42:35.6724|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:35.7057|CorrelationId=24be296b-a0a6-4873-bfe6-6ba35cb45f5f| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/09/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 24be296b-a0a6-4873-bfe6-6ba35cb45f5f
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: 24be296b-a0a6-4873-bfe6-6ba35cb45f5f
Date: Wed, 14 Jun 2017 09:42:34 GMT
Server: Kestrel
 
2017-06-14 12:42:35.7057|CorrelationId=24be296b-a0a6-4873-bfe6-6ba35cb45f5f| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 33.8335ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:35.7086|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM4" completed keep alive response. 
2017-06-14 12:42:35.7132|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM5" started. 
2017-06-14 12:42:35.7132|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/09/2017%2000:00:00 application/json 0 
2017-06-14 12:42:35.7132|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:35.7203|CorrelationId=031e50bb-40d5-4c03-80ea-e8d5654c18f0| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/09/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: 031e50bb-40d5-4c03-80ea-e8d5654c18f0
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: 031e50bb-40d5-4c03-80ea-e8d5654c18f0
Date: Wed, 14 Jun 2017 09:42:34 GMT
Server: Kestrel
 
2017-06-14 12:42:35.7203|CorrelationId=031e50bb-40d5-4c03-80ea-e8d5654c18f0| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 7.5731ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:35.7203|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM5" completed keep alive response. 
2017-06-14 12:42:36.7429|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM6" started. 
2017-06-14 12:42:36.7443|CorrelationId=| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://10.23.21.246:5008/statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/09/2017%2000:00:00 application/json 0 
2017-06-14 12:42:36.7443|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /statisticapi/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic does not match a supported file type 
2017-06-14 12:42:36.7542|CorrelationId=f58043e5-f46f-4d93-b869-06b9ba3d6517| ApiGateway |INFO|EpamMA.ReverseProxy.Middlewares.ReverseProxyMiddleware|
#########Request########
Uri: http://localhost:9999/StatisticService/api/user/teams/ff8891d7-9d6a-4bac-9608-7c2dc984e78d/statistic?startDate=05/09/2017 00:00:00
Headers:Connection: Keep-Alive
Authorization: Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJtYXJpYXN1dmFsb3ZhOTZAZ21haWwuY29tIiwianRpIjoiYTgzMmE2MDUtMjdjMy00MTNhLTk3NDEtYzViODJiOWVhNTFjIiwiaWF0Ijo3LCJyb2xlcyI6InVzZXIiLCJ1c2VySWQiOiI4NzZlN2I1Yi02OWNmLTRhODQtODZjNS00NDQzNjY4ZWZmNDciLCJuYmYiOjE0OTc0MzMyNjcsImV4cCI6MTQ5NzQzNTA2NywiaXNzIjoiVXNlclNlcnZpY2UiLCJhdWQiOiJhbnkifQ.5zsyS0ujjR7Q0_Hi499nIVPwC6DFNbb7OXcMrrxmLtc
Host: localhost:9999
CorrelationId: f58043e5-f46f-4d93-b869-06b9ba3d6517
Content: 

#########Response#########
Status code: NotFound
HeadersCorrelationid: f58043e5-f46f-4d93-b869-06b9ba3d6517
Date: Wed, 14 Jun 2017 09:42:35 GMT
Server: Kestrel
 
2017-06-14 12:42:36.7571|CorrelationId=f58043e5-f46f-4d93-b869-06b9ba3d6517| ApiGateway |INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 12.8231ms 404 text/plain; charset=utf-8 
2017-06-14 12:42:36.7571|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM6" completed keep alive response. 
2017-06-14 12:42:36.8317|CorrelationId=| ApiGateway |DEBUG|Microsoft.AspNetCore.Server.Kestrel|Connection id "0HL5J15IPVRM7" started. 
